id,loan_amnt,term,interest_rate,grade,employment_length,purpose,credit_score,application_type,loan_status
2076720,1000.0,3 years,7.9,A4,3 years,debt_consolidation,725.0,Individual,FullyPaid
86904770,1620.0,5 years,22.39,E1,1 year,debt_consolidation,700.0,Individual,FullyPaid
90316460,1000.0,3 years,11.49,B5,9 years,home_improvement,685.0,Individual,FullyPaid
90116625,1492.5,5 years,27.79,F5,8 years,debt_consolidation,675.0,Individual,FullyPaid
4084982,3000.0,5 years,22.95,F1,3 years,home_improvement,695.0,Individual,FullyPaid
4301568,815.0,3 years,17.77,D1,4 years,car,690.0,Individual,FullyPaid
85901169,800.0,3 years,16.99,D1,6 years,debt_consolidation,660.0,Individual,FullyPaid
4376390,2980.0,5 years,22.95,F1,7 years,other,710.0,Individual,FullyPaid
1188757,1800.0,5 years,16.29,C5,5 years,debt_consolidation,715.0,Individual,ChargedOff
2945217,1200.0,3 years,14.33,C1,5 years,credit_card,675.0,Individual,FullyPaid
84769750,600.0,3 years,15.59,C5,0 years,debt_consolidation,660.0,Individual,ChargedOff
5606407,3500.0,5 years,18.49,D2,1 year,debt_consolidation,755.0,Individual,FullyPaid
85097737,2420.0,3 years,19.99,D4,10 years,debt_consolidation,665.0,Individual,FullyPaid
87155028,600.0,3 years,5.32,A1,2 years,debt_consolidation,705.0,Individual,ChargedOff
1366253,412.5,3 years,6.03,A1,1 year,debt_consolidation,760.0,Individual,FullyPaid
91537153,600.0,3 years,24.74,E3,10 years,other,685.0,Individual,ChargedOff
88168955,265.0,3 years,13.49,C2,0 years,medical,690.0,Individual,ChargedOff
3383302,572.5,3 years,11.14,B2,10 years,credit_card,690.0,Individual,FullyPaid
119380601,1100.0,3 years,16.02,C5,2 years,debt_consolidation,670.0,Individual,FullyPaid
3152503,1800.0,3 years,18.75,D3,6 years,debt_consolidation,670.0,Individual,FullyPaid
93258117,3255.0,3 years,23.99,E2,10 years,home_improvement,685.0,Individual,FullyPaid
90029633,1540.0,3 years,17.99,D2,,credit_card,670.0,Individual,FullyPaid
1865377,2400.0,5 years,21.0,E2,10 years,credit_card,685.0,Individual,ChargedOff
87024614,3000.0,3 years,11.49,B5,0 years,debt_consolidation,705.0,Individual,FullyPaid
92921697,600.0,3 years,11.44,B4,10 years,other,675.0,Individual,FullyPaid
86543534,657.5,3 years,13.99,C3,,debt_consolidation,730.0,Individual,FullyPaid
122670174,1500.0,5 years,9.44,B1,4 years,house,830.0,Individual,FullyPaid
92331364,560.0,3 years,11.39,B3,4 years,debt_consolidation,675.0,Individual,FullyPaid
4291200,2000.0,5 years,14.33,C1,2 years,debt_consolidation,720.0,Individual,ChargedOff
87083271,3500.0,3 years,10.99,B4,10 years,debt_consolidation,670.0,Individual,FullyPaid
84090656,2100.0,5 years,10.49,B3,10 years,credit_card,690.0,Individual,FullyPaid
85724304,1200.0,5 years,14.49,C4,10 years,other,665.0,Individual,ChargedOff
1437681,2757.5,3 years,7.9,A4,10 years,home_improvement,760.0,Individual,FullyPaid
91453701,100.0,3 years,10.99,B4,,other,685.0,Individual,FullyPaid
92841293,300.0,3 years,5.32,A1,,other,825.0,Individual,FullyPaid
1196110,1000.0,3 years,13.67,B5,6 years,debt_consolidation,675.0,Individual,ChargedOff
95248318,960.0,3 years,11.49,B5,10 years,debt_consolidation,675.0,Individual,ChargedOff
92246844,2000.0,3 years,11.49,B5,1 year,debt_consolidation,685.0,Joint App,FullyPaid
4807362,1800.0,3 years,10.16,B1,10 years,credit_card,680.0,Individual,FullyPaid
89977611,250.0,3 years,15.59,C5,10 years,major_purchase,680.0,Individual,FullyPaid
85627407,1200.0,3 years,8.99,B1,10 years,debt_consolidation,760.0,Individual,FullyPaid
1562553,800.0,3 years,13.11,B4,5 years,debt_consolidation,675.0,Individual,FullyPaid
1609495,1000.0,3 years,13.11,B4,2 years,credit_card,685.0,Individual,FullyPaid
5630648,1000.0,3 years,18.49,D2,3 years,debt_consolidation,665.0,Individual,FullyPaid
3695938,1550.0,3 years,12.12,B3,2 years,credit_card,680.0,Individual,FullyPaid
90053148,1200.0,3 years,9.49,B2,5 years,debt_consolidation,700.0,Individual,FullyPaid
121369770,4000.0,5 years,10.42,B3,10 years,medical,700.0,Joint App,ChargedOff
4255626,1500.0,3 years,7.62,A3,8 years,home_improvement,775.0,Individual,FullyPaid
5334754,2000.0,5 years,16.29,C4,10 years,debt_consolidation,690.0,Individual,ChargedOff
83952146,3300.0,5 years,15.59,C5,7 years,debt_consolidation,740.0,Individual,ChargedOff
122300669,2000.0,5 years,11.99,B5,5 years,debt_consolidation,705.0,Individual,FullyPaid
6318376,3500.0,5 years,24.89,F4,10 years,debt_consolidation,675.0,Individual,FullyPaid
92185368,1300.0,3 years,15.99,C5,4 years,debt_consolidation,665.0,Individual,FullyPaid
3698681,350.0,3 years,16.29,C4,2 years,credit_card,690.0,Individual,FullyPaid
1316347,1000.0,3 years,19.22,D5,7 years,vacation,665.0,Individual,FullyPaid
84476568,1600.0,5 years,12.79,C1,10 years,debt_consolidation,700.0,Individual,FullyPaid
1530076,1280.0,3 years,15.31,C2,10 years,small_business,685.0,Individual,ChargedOff
85740166,1392.5,3 years,15.59,C5,5 years,debt_consolidation,695.0,Individual,FullyPaid
5124579,900.0,3 years,12.12,B3,6 years,credit_card,705.0,Individual,FullyPaid
92260713,1000.0,3 years,6.99,A2,9 years,debt_consolidation,705.0,Individual,FullyPaid
6158761,1200.0,3 years,13.05,B5,9 years,credit_card,725.0,Individual,FullyPaid
1179826,480.0,3 years,13.11,B4,6 years,debt_consolidation,710.0,Individual,ChargedOff
125847397,480.0,3 years,9.44,B1,2 years,vacation,745.0,Individual,FullyPaid
94606628,1600.0,5 years,11.44,B4,7 years,debt_consolidation,780.0,Individual,FullyPaid
94085977,1000.0,3 years,12.74,C1,1 year,debt_consolidation,660.0,Individual,FullyPaid
1372186,2000.0,3 years,7.62,A3,7 years,other,810.0,Individual,FullyPaid
88781151,2100.0,5 years,12.79,C1,10 years,home_improvement,720.0,Individual,FullyPaid
1368759,150.0,3 years,9.76,B1,1 year,medical,695.0,Individual,FullyPaid
89998668,3000.0,5 years,26.99,F3,10 years,debt_consolidation,725.0,Individual,FullyPaid
121919092,2012.5,5 years,30.89,G3,10 years,debt_consolidation,670.0,Individual,ChargedOff
90059211,960.0,3 years,13.49,C2,1 year,other,740.0,Individual,FullyPaid
1200991,1600.0,5 years,19.99,E1,0 years,debt_consolidation,685.0,Individual,ChargedOff
1473598,1187.5,5 years,17.27,C5,4 years,other,695.0,Individual,ChargedOff
126052100,1200.0,5 years,9.44,B1,10 years,home_improvement,750.0,Individual,FullyPaid
88813810,2385.0,3 years,14.49,C4,10 years,debt_consolidation,765.0,Individual,FullyPaid
4195709,215.0,3 years,11.14,B2,0 years,credit_card,745.0,Individual,FullyPaid
4564735,857.5,3 years,17.77,D1,0 years,debt_consolidation,695.0,Individual,FullyPaid
88776687,100.0,3 years,14.49,C4,,medical,700.0,Individual,FullyPaid
4295647,1000.0,3 years,12.12,B3,1 year,debt_consolidation,705.0,Individual,ChargedOff
84203724,1000.0,3 years,11.49,B5,3 years,other,670.0,Individual,FullyPaid
84574626,600.0,3 years,10.99,B4,10 years,debt_consolidation,675.0,Individual,FullyPaid
1573786,1500.0,3 years,19.72,D5,3 years,debt_consolidation,665.0,Individual,ChargedOff
1538712,720.0,3 years,12.12,B3,10 years,home_improvement,695.0,Individual,FullyPaid
85026667,1845.0,3 years,17.99,D2,2 years,debt_consolidation,675.0,Individual,FullyPaid
91222082,1400.0,3 years,11.49,B5,2 years,house,720.0,Individual,FullyPaid
92369262,1300.0,5 years,13.99,C3,7 years,credit_card,735.0,Individual,ChargedOff
92085408,2400.0,3 years,11.49,B5,,debt_consolidation,705.0,Individual,FullyPaid
91161010,800.0,3 years,8.59,A5,10 years,major_purchase,740.0,Individual,FullyPaid
126147249,1000.0,3 years,14.08,C3,10 years,house,685.0,Individual,ChargedOff
89039169,1400.0,3 years,9.49,B2,4 years,credit_card,660.0,Individual,FullyPaid
1577496,1400.0,3 years,9.71,B1,0 years,debt_consolidation,715.0,Individual,FullyPaid
85198216,1800.0,3 years,12.79,C1,10 years,credit_card,665.0,Individual,ChargedOff
4298075,2485.0,3 years,8.9,A5,4 years,debt_consolidation,715.0,Individual,FullyPaid
85511109,1890.0,3 years,15.59,C5,0 years,debt_consolidation,660.0,Individual,ChargedOff
94106681,3500.0,5 years,24.74,E3,1 year,credit_card,660.0,Individual,FullyPaid
5626212,1000.0,3 years,12.12,B3,2 years,credit_card,725.0,Individual,FullyPaid
2838189,3155.0,5 years,17.77,D1,10 years,debt_consolidation,675.0,Individual,FullyPaid
1724782,1000.0,3 years,17.77,D1,10 years,credit_card,660.0,Individual,ChargedOff
93953329,2800.0,3 years,14.99,C4,10 years,debt_consolidation,720.0,Individual,ChargedOff
87986194,1980.0,3 years,15.59,C5,1 year,debt_consolidation,660.0,Individual,ChargedOff
1571218,2520.0,5 years,23.76,F4,3 years,debt_consolidation,665.0,Individual,FullyPaid
4564830,2450.0,5 years,16.29,C4,5 years,debt_consolidation,700.0,Individual,FullyPaid
120261649,320.0,3 years,9.93,B2,4 years,moving,700.0,Individual,ChargedOff
3006526,700.0,3 years,13.11,B4,6 years,debt_consolidation,660.0,Individual,FullyPaid
90998618,3500.0,5 years,19.99,D4,3 years,home_improvement,760.0,Individual,FullyPaid
83944121,240.0,3 years,16.99,D1,10 years,home_improvement,685.0,Individual,ChargedOff
607825,800.0,3 years,18.49,D2,7 years,debt_consolidation,665.0,Individual,FullyPaid
1561088,2212.5,3 years,19.05,D4,10 years,debt_consolidation,675.0,Individual,FullyPaid
92490459,1300.0,5 years,21.49,D5,10 years,debt_consolidation,665.0,Individual,ChargedOff
1448719,517.5,5 years,17.27,C5,3 years,other,690.0,Individual,ChargedOff
1553666,550.0,3 years,12.12,B3,,debt_consolidation,685.0,Individual,ChargedOff
3538385,1995.0,5 years,17.27,C5,7 years,home_improvement,700.0,Individual,FullyPaid
95665622,2400.0,5 years,30.79,G1,2 years,debt_consolidation,700.0,Individual,FullyPaid
85627550,1500.0,5 years,25.29,E5,10 years,debt_consolidation,710.0,Individual,ChargedOff
94339105,2800.0,5 years,18.99,D3,10 years,debt_consolidation,680.0,Individual,FullyPaid
2377287,737.5,3 years,11.14,B2,2 years,debt_consolidation,750.0,Individual,FullyPaid
1253690,1300.0,3 years,18.25,D3,3 years,debt_consolidation,665.0,Individual,FullyPaid
91202706,2000.0,5 years,9.49,B2,1 year,credit_card,690.0,Individual,FullyPaid
92014041,3500.0,5 years,22.74,E1,10 years,debt_consolidation,725.0,Individual,FullyPaid
3007167,2862.5,5 years,17.27,C5,5 years,house,710.0,Individual,ChargedOff
87225444,600.0,3 years,10.49,B3,,debt_consolidation,685.0,Individual,FullyPaid
3844616,2350.0,5 years,8.9,A5,7 years,debt_consolidation,730.0,Individual,FullyPaid
122979908,2800.0,5 years,9.93,B2,,debt_consolidation,695.0,Individual,FullyPaid
89025850,400.0,3 years,10.99,B4,5 years,credit_card,675.0,Individual,FullyPaid
1150743,950.0,3 years,6.03,A1,6 years,debt_consolidation,745.0,Individual,FullyPaid
93431475,1200.0,3 years,11.39,B3,,credit_card,775.0,Individual,FullyPaid
93434657,1000.0,5 years,12.74,C1,10 years,credit_card,730.0,Individual,ChargedOff
2225481,2000.0,5 years,13.11,B4,7 years,debt_consolidation,740.0,Individual,FullyPaid
125255160,400.0,3 years,6.72,A3,10 years,other,735.0,Individual,FullyPaid
1623428,240.0,3 years,18.75,D3,7 years,other,660.0,Individual,ChargedOff
85743344,1750.0,3 years,17.99,D2,10 years,debt_consolidation,670.0,Individual,FullyPaid
94307550,120.0,3 years,11.49,B5,10 years,debt_consolidation,660.0,Individual,FullyPaid
3255539,2400.0,5 years,11.14,B2,10 years,debt_consolidation,715.0,Individual,FullyPaid
88007483,600.0,3 years,9.49,B2,10 years,debt_consolidation,675.0,Individual,FullyPaid
88853931,2100.0,3 years,19.99,D4,0 years,debt_consolidation,660.0,Individual,FullyPaid
3345695,3500.0,5 years,17.27,C5,10 years,debt_consolidation,695.0,Individual,FullyPaid
1541274,800.0,3 years,13.11,B4,3 years,debt_consolidation,685.0,Individual,FullyPaid
85578836,400.0,3 years,13.49,C2,2 years,debt_consolidation,700.0,Individual,FullyPaid
124911345,1300.0,5 years,16.02,C5,1 year,major_purchase,685.0,Individual,FullyPaid
91475779,1800.0,5 years,21.49,D5,10 years,debt_consolidation,680.0,Individual,FullyPaid
1464551,300.0,3 years,11.14,B2,10 years,wedding,695.0,Individual,ChargedOff
1451579,300.0,3 years,11.14,B2,5 years,vacation,700.0,Individual,FullyPaid
95360714,1600.0,3 years,15.99,C5,,debt_consolidation,700.0,Individual,FullyPaid
91608990,800.0,3 years,7.59,A3,10 years,credit_card,785.0,Individual,FullyPaid
1207071,885.0,3 years,10.74,B2,2 years,credit_card,705.0,Individual,FullyPaid
120550715,400.0,3 years,7.07,A2,6 years,debt_consolidation,765.0,Individual,FullyPaid
93981385,900.0,3 years,11.44,B4,1 year,credit_card,660.0,Individual,FullyPaid
85533968,1800.0,3 years,17.99,D2,10 years,debt_consolidation,660.0,Individual,FullyPaid
93759280,2500.0,3 years,11.44,B4,7 years,debt_consolidation,700.0,Individual,FullyPaid
4290120,2400.0,5 years,13.11,B4,9 years,debt_consolidation,685.0,Individual,FullyPaid
125509494,1920.0,5 years,25.82,E4,10 years,debt_consolidation,690.0,Individual,FullyPaid
95143300,1200.0,5 years,17.99,D2,10 years,debt_consolidation,680.0,Individual,FullyPaid
119333260,1200.0,5 years,17.09,D1,9 years,home_improvement,695.0,Individual,FullyPaid
87042321,2497.5,3 years,16.99,D1,3 years,debt_consolidation,670.0,Individual,ChargedOff
5788809,760.0,3 years,17.77,D1,8 years,credit_card,675.0,Individual,FullyPaid
85676774,745.0,3 years,10.99,B4,,other,685.0,Individual,ChargedOff
3666478,1740.0,3 years,15.8,C3,7 years,debt_consolidation,710.0,Individual,FullyPaid
89064044,300.0,3 years,12.79,C1,10 years,debt_consolidation,685.0,Individual,FullyPaid
88997352,1000.0,3 years,11.49,B5,9 years,vacation,695.0,Individual,FullyPaid
5455355,960.0,3 years,17.27,C5,2 years,debt_consolidation,665.0,Individual,FullyPaid
88372601,2407.5,3 years,15.59,C5,2 years,debt_consolidation,670.0,Individual,ChargedOff
3486220,1800.0,3 years,7.9,A4,4 years,debt_consolidation,715.0,Individual,FullyPaid
2077226,1000.0,3 years,17.27,C5,10 years,debt_consolidation,670.0,Individual,FullyPaid
121346761,2317.5,5 years,9.93,B2,10 years,debt_consolidation,775.0,Individual,FullyPaid
2093855,1800.0,5 years,14.33,C1,4 years,credit_card,715.0,Individual,FullyPaid
91844343,797.5,3 years,7.99,A5,0 years,debt_consolidation,680.0,Individual,FullyPaid
3358832,400.0,3 years,22.95,F1,,small_business,670.0,Individual,ChargedOff
119297163,2400.0,3 years,12.62,C1,10 years,credit_card,685.0,Individual,FullyPaid
1521971,700.0,3 years,6.03,A1,10 years,home_improvement,765.0,Individual,FullyPaid
3292641,2200.0,3 years,7.62,A3,10 years,debt_consolidation,705.0,Individual,FullyPaid
95098378,720.0,3 years,11.44,B4,7 years,credit_card,660.0,Individual,FullyPaid
5029431,1460.0,3 years,15.8,C3,6 years,debt_consolidation,670.0,Individual,ChargedOff
6170825,2492.5,5 years,16.78,C5,0 years,debt_consolidation,680.0,Individual,FullyPaid
91177815,300.0,3 years,10.49,B3,0 years,credit_card,695.0,Individual,ChargedOff
1465812,1280.0,3 years,10.16,B1,8 years,debt_consolidation,710.0,Individual,FullyPaid
5055262,2425.0,5 years,17.27,C5,9 years,credit_card,685.0,Individual,ChargedOff
91346705,1500.0,5 years,19.99,D4,9 years,debt_consolidation,730.0,Individual,FullyPaid
88157834,2687.5,5 years,29.96,G4,10 years,debt_consolidation,665.0,Individual,ChargedOff
91305047,2082.5,3 years,19.99,D4,5 years,credit_card,685.0,Joint App,FullyPaid
3383878,537.5,3 years,17.77,D1,10 years,debt_consolidation,680.0,Individual,FullyPaid
3292442,1040.0,3 years,12.12,B3,2 years,credit_card,710.0,Individual,FullyPaid
5755161,960.0,3 years,18.75,D3,10 years,debt_consolidation,660.0,Individual,FullyPaid
92833290,1000.0,3 years,7.49,A4,9 years,debt_consolidation,760.0,Individual,FullyPaid
120138199,1200.0,3 years,10.42,B3,,credit_card,700.0,Joint App,FullyPaid
90621506,2080.0,3 years,21.49,D5,1 year,debt_consolidation,680.0,Individual,FullyPaid
1550105,550.0,3 years,6.62,A2,7 years,home_improvement,765.0,Individual,FullyPaid
83669990,875.0,3 years,10.49,B3,3 years,debt_consolidation,660.0,Individual,FullyPaid
3805131,960.0,3 years,14.33,C1,8 years,credit_card,670.0,Individual,FullyPaid
121235477,1987.5,5 years,21.45,D5,10 years,home_improvement,690.0,Individual,FullyPaid
91610512,3540.0,3 years,7.99,A4,8 years,home_improvement,765.0,Individual,FullyPaid
1431329,1000.0,3 years,14.09,B5,10 years,debt_consolidation,705.0,Individual,FullyPaid
125270589,1000.0,3 years,10.91,B4,7 years,debt_consolidation,685.0,Individual,FullyPaid
90707726,700.0,3 years,10.49,B3,2 years,debt_consolidation,680.0,Individual,FullyPaid
88158039,2800.0,3 years,12.79,C1,6 years,debt_consolidation,670.0,Individual,FullyPaid
85732030,252.5,3 years,16.99,D1,3 years,debt_consolidation,665.0,Individual,FullyPaid
1422851,1450.0,3 years,10.16,B1,5 years,credit_card,710.0,Individual,FullyPaid
1450243,945.0,3 years,6.62,A2,2 years,debt_consolidation,735.0,Individual,FullyPaid
88986359,1400.0,3 years,9.49,B2,10 years,credit_card,675.0,Individual,FullyPaid
5755933,1700.0,3 years,13.11,B4,2 years,credit_card,680.0,Individual,FullyPaid
90875850,2050.0,3 years,12.79,C1,10 years,credit_card,685.0,Individual,FullyPaid
5165704,800.0,3 years,14.33,C1,10 years,debt_consolidation,660.0,Individual,FullyPaid
123977054,1200.0,3 years,11.99,B5,3 years,debt_consolidation,670.0,Individual,FullyPaid
91641286,3000.0,5 years,13.49,C2,10 years,debt_consolidation,670.0,Individual,FullyPaid
93613903,3500.0,3 years,16.99,D1,10 years,debt_consolidation,660.0,Individual,ChargedOff
3378621,1820.0,5 years,16.29,C4,4 years,debt_consolidation,680.0,Individual,FullyPaid
95327292,750.0,3 years,17.99,D2,6 years,debt_consolidation,675.0,Individual,FullyPaid
94377148,2100.0,3 years,14.99,C4,4 years,debt_consolidation,750.0,Individual,FullyPaid
1536603,1600.0,3 years,19.05,D4,7 years,debt_consolidation,660.0,Individual,FullyPaid
122312719,1000.0,5 years,20.0,D4,0 years,debt_consolidation,680.0,Individual,ChargedOff
92066048,1400.0,3 years,8.24,B1,5 years,debt_consolidation,680.0,Individual,FullyPaid
5625725,2385.0,3 years,19.05,D4,10 years,debt_consolidation,690.0,Individual,ChargedOff
1271522,1800.0,5 years,13.67,B5,10 years,credit_card,735.0,Individual,FullyPaid
3174906,2500.0,3 years,13.11,B4,10 years,credit_card,725.0,Individual,FullyPaid
3369274,2400.0,3 years,13.11,B4,10 years,debt_consolidation,695.0,Individual,ChargedOff
121249456,1000.0,3 years,20.0,D4,10 years,other,680.0,Individual,FullyPaid
93041777,2300.0,3 years,14.99,C4,2 years,debt_consolidation,675.0,Individual,FullyPaid
84043284,2000.0,5 years,19.99,D4,3 years,debt_consolidation,670.0,Individual,ChargedOff
5085462,700.0,3 years,10.16,B1,10 years,debt_consolidation,695.0,Individual,FullyPaid
1364267,2050.0,3 years,17.27,D1,5 years,debt_consolidation,695.0,Individual,FullyPaid
1112144,450.0,3 years,15.27,C4,,major_purchase,665.0,Individual,ChargedOff
84799202,3150.0,5 years,21.49,D5,10 years,credit_card,675.0,Individual,FullyPaid
2824659,2135.0,5 years,23.28,F2,6 years,debt_consolidation,660.0,Individual,FullyPaid
124030706,2500.0,5 years,10.42,B3,10 years,other,780.0,Individual,FullyPaid
91577353,1200.0,3 years,11.44,B4,2 years,home_improvement,675.0,Individual,FullyPaid
94201789,700.0,3 years,13.49,C2,10 years,credit_card,660.0,Individual,FullyPaid
5635878,2000.0,3 years,19.05,D4,7 years,debt_consolidation,670.0,Individual,FullyPaid
3371630,437.5,3 years,18.49,D2,2 years,moving,755.0,Individual,FullyPaid
1276343,600.0,3 years,15.81,C4,6 years,debt_consolidation,665.0,Individual,FullyPaid
5936779,150.0,3 years,12.35,B4,10 years,debt_consolidation,690.0,Individual,FullyPaid
1428234,1375.0,3 years,17.77,D1,10 years,debt_consolidation,670.0,Individual,FullyPaid
124005187,300.0,3 years,10.91,B4,5 years,other,745.0,Individual,FullyPaid
88919421,2400.0,3 years,11.49,B5,4 years,debt_consolidation,715.0,Individual,FullyPaid
93032591,1900.0,3 years,15.99,C5,7 years,credit_card,745.0,Individual,ChargedOff
